p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.90958861285708e-25	0.339828308550748	0.806	0.776	3.26090943230569e-22	1	CD3D
4.98547265102481e-50	0.339651852050995	0.956	0.957	1.82468299027508e-47	1	TRBC2
0.000119447326821568	0.33826760404671	0.291	0.27	0.0437177216166939	1	ADA
3.30330769216424e-05	0.334742658778165	0.277	0.254	0.0120901061533211	1	IL4R
3.85600071128675e-27	0.317847773511465	0.777	0.74	1.41129626033095e-24	1	LCK
2.6240754762843e-05	0.301949875199643	0.326	0.299	0.00960411624320055	1	VPS28
0.000128602023670727	0.293509280595146	0.34	0.318	0.0470683406634861	1	MYC
6.69832982039466e-19	0.292958158756495	0.803	0.774	2.45158871426445e-16	1	PTPRC
4.54324636340529e-06	0.291811107075176	0.176	0.151	0.00166282816900634	1	TIGIT
4.79533565044884e-07	0.288051752374212	0.407	0.377	0.000175509284806428	1	TNFRSF25
2.83208865841578e-30	0.276363299215278	0.923	0.91	1.03654444898017e-27	1	CD3E
0.00101092720600872	0.26175493701111	0.231	0.211	0.369999357399192	1	DOCK8
9.45264872248828e-172	1.76884599481088	0.27	0.108	3.45966943243071e-169	2	GZMK
1.57210656573828e-101	1.54879139625248	0.208	0.092	5.75391003060211e-99	2	DPP4
2.39870406141174e-126	1.48951325712174	0.239	0.102	8.77925686476698e-124	2	LGALS3
6.66234946927563e-37	1.16451876659393	0.183	0.116	2.43841990575488e-34	2	CTSW
1.92479316261278e-207	1.08753167408325	0.817	0.743	7.04474297516277e-205	2	CCL5
1.75079389778645e-105	1.07380343773365	0.391	0.244	6.40790566589841e-103	2	GZMA
1.0360801918647e-17	0.991215087314226	0.124	0.083	3.79205350222481e-15	2	KLRG1
0.00219010308846087	0.976905398247009	0.145	0.173	0.801577730376679	2	IL18R1
1.05481387412078e-08	0.886240648810141	0.209	0.179	3.86061877928206e-06	2	GNLY
1.11055780408223e-132	0.858264444270798	0.667	0.519	4.06464156294096e-130	2	KLRB1
1.45972936537211e-24	0.844634359164665	0.178	0.123	5.34260947726193e-22	2	TNF
5.15690918824771e-80	0.833108582734889	0.413	0.277	1.88742876289866e-77	2	PRDM1
3.01784918573329e-89	0.800012330273042	0.606	0.477	1.10453280197838e-86	2	RUNX3
2.56400182156612e-37	0.768801561065095	0.233	0.155	9.384246666932e-35	2	STAT4
7.72231738172144e-39	0.764747063534861	0.48	0.408	2.82636816171005e-36	2	LGALS1
2.99903956538649e-167	0.73313950858007	0.776	0.593	1.09764848093145e-164	2	IL7R
5.35326076802736e-15	0.729804772951505	0.151	0.111	1.95929344109802e-12	2	IFNGR1
2.18037217182766e-99	0.684353342532482	0.788	0.699	7.98016214888922e-97	2	JUN
1.7138456019839e-67	0.684069821408395	0.464	0.333	6.27267490326107e-65	2	XBP1
5.81217003178239e-08	0.645765862355233	0.119	0.094	2.12725423163235e-05	2	CD300A
7.61751524558542e-25	0.62801225236676	0.358	0.292	2.78801057988426e-22	2	CD63
6.02955472345094e-64	0.597242352218453	0.699	0.605	2.20681702878304e-61	2	ARL4C
8.02692625989035e-183	0.566026678023423	0.966	0.916	2.93785501111987e-180	2	CXCR4
7.53353334228592e-05	0.521498188201568	0.168	0.147	0.0275727320327665	2	PDIA4
1.90004590411833e-16	0.463072637789344	0.385	0.328	6.95416800907308e-14	2	RORA
7.28702421456713e-127	0.386676393548061	0.988	0.979	2.66705086253157e-124	2	DUSP1
5.00461148316058e-58	0.370167272233797	0.892	0.844	1.83168780283677e-55	2	FOSB
2.2694378537222e-08	0.336151938764482	0.128	0.1	8.30614254462324e-06	2	EGR1
1.37973723322768e-37	0.292723668575674	0.911	0.881	5.04983827361332e-35	2	S100A10
1.43084131263512e-74	0.278363352695168	0.979	0.97	5.23687920424456e-72	2	BTG1
0.00817883884979836	0.258230903393621	0.397	0.382	1	2	ANXA5
0.000324204907997121	0.254819588152186	0.342	0.321	0.118658996326946	2	MYC
9.85835872040829e-202	5.84617966758994	0.103	0.006	3.60815929166944e-199	3	CX3CR1
0	5.62671000546342	0.471	0.07	0	3	GZMH
2.11808167940168e-235	4.54979330439836	0.221	0.033	7.75217894661014e-233	3	GZMB
7.33989979376738e-134	4.39499245735548	0.203	0.048	2.68640332451886e-131	3	CCL4
0	4.37007794188267	0.782	0.3	0	3	NKG7
2.8636125154838e-122	3.57080196982911	0.151	0.029	1.04808218066707e-119	3	TYMS
1.59123329951508e-295	2.99701277561517	0.293	0.047	5.8239138762252e-293	3	ITGAM
8.34469153905648e-284	2.82695138717191	0.373	0.083	3.05415710329467e-281	3	IFNG
1.95711740982795e-77	2.66545761393849	0.104	0.022	7.16304971997029e-75	3	ZNF683
2.70761179586043e-102	2.5782416362434	0.373	0.17	9.90985917284917e-100	3	GNLY
0	2.43463701569164	0.962	0.749	0	3	CCL5
0	2.42265248480298	0.776	0.326	0	3	CST7
0	2.37447989624816	0.743	0.249	0	3	GZMA
2.98651966524966e-208	2.33408313738325	0.323	0.08	1.09306619748138e-205	3	PRF1
2.42594425355777e-81	2.20373929880169	0.129	0.031	8.87895596802142e-79	3	MCM4
3.46104887911511e-208	2.11297249289216	0.324	0.078	1.26674388975613e-205	3	TBX21
3.25289616081828e-80	2.03086202085554	0.153	0.042	1.19055999485949e-77	3	MCM2
2.93367584664178e-210	1.84501063199419	0.317	0.075	1.07372535987089e-207	3	KLRG1
3.35515009017005e-217	1.75412597242891	0.418	0.123	1.22798493300224e-214	3	HLA-DRA
5.28515322817604e-25	1.63551569194132	0.213	0.123	1.93436608151243e-22	3	CD8A
5.88132531437611e-161	1.57936664195483	0.371	0.121	2.15256506506166e-158	3	LAIR2
4.10629085304286e-27	1.54133409824925	0.104	0.043	1.50290245221369e-24	3	TOP2A
3.24757231489924e-108	1.53353954318254	0.321	0.12	1.18861146725312e-105	3	CTSW
5.75983955048482e-70	1.52190948103907	0.315	0.149	2.10810127547745e-67	3	GZMK
2.36173015880442e-100	1.34327848140961	0.257	0.086	8.64393238122419e-98	3	CD300A
4.59336624816143e-36	1.32702082883235	0.248	0.135	1.68117204682708e-33	3	PCNA
3.723007922425e-57	1.28440624857798	0.132	0.04	1.36262089960755e-54	3	IL18RAP
3.27627372370462e-133	1.18772272627277	0.374	0.136	1.19911618287589e-130	3	APOBEC3G
2.76679250543944e-167	1.13244699609218	0.523	0.21	1.01264605699083e-164	3	HLA-DPA1
2.73507577728376e-30	1.08202422593974	0.129	0.056	1.00103773448586e-27	3	PTTG2
1.59908053578918e-72	0.961688699725576	0.237	0.092	5.85263476098841e-70	3	HLA-DMA
2.92946563246576e-79	0.958004642152503	0.316	0.135	1.07218442148247e-76	3	CXCR3
2.97632870863551e-137	0.951941470627759	0.912	0.741	1.0893363073606e-134	3	CD74
0.000317740164922102	0.874281771075266	0.102	0.076	0.116292900361489	3	CXCR6
2.19974749882395e-28	0.801583237219647	0.125	0.054	8.05107584569564e-26	3	LAG3
3.97180374260087e-09	0.799995005428786	0.216	0.158	1.45368016979192e-06	3	KLRK1
1.98778979998265e-12	0.592687238644581	0.202	0.136	7.27531066793651e-10	3	TNF
7.09419212723065e-73	0.589381991791669	0.649	0.411	2.59647431856642e-70	3	LGALS1
3.6692545934109e-46	0.577247380177889	0.938	0.876	1.34294718118839e-43	3	GAPDH
5.54025661369471e-75	0.568109059188982	0.746	0.499	2.02773392061226e-72	3	RUNX3
3.54469692786376e-54	0.55372901491674	0.452	0.262	1.29735907559813e-51	3	ADA
3.1402587611658e-74	0.539062703686799	0.945	0.863	1.14933470658668e-71	3	ITGB2
2.10993431219718e-50	0.502023859745368	0.955	0.863	7.72235958264166e-48	3	DUSP2
3.21231318189733e-45	0.501251156809849	0.358	0.201	1.17570662457442e-42	3	CTSD
1.57972816739066e-40	0.492585391963177	0.225	0.108	5.7818050926498e-38	3	IL12RB1
1.6367949604965e-33	0.455808462752849	0.245	0.13	5.9906695554172e-31	3	HLA-DQB1
1.19287096318153e-44	0.445962024519435	0.493	0.31	4.36590772524441e-42	3	IL2RB
6.44758445225471e-06	0.310809083761583	0.201	0.159	0.00235981590952523	3	IL18R1
2.55653310589845e-11	0.278256735829672	0.427	0.361	9.35691116758833e-09	3	PDIA6
0	5.05393980202673	0.665	0.035	0	4	FOXP3
0	4.22592890145972	0.336	0.025	0	4	IKZF2
0	2.83920430446993	0.377	0.076	0	4	DUSP4
2.01059527569503e-249	2.73496025108342	0.304	0.06	7.35877870904382e-247	4	IL2RA
1.01888250467428e-234	2.44490727399415	0.409	0.114	3.72910996710785e-232	4	HLA-DQB1
1.68539689507415e-285	2.29614974557251	0.523	0.159	6.16855263597138e-283	4	CTLA4
1.0829874003847e-63	2.11567199638898	0.299	0.149	3.96373388540802e-61	4	TIGIT
1.13136882013396e-127	2.06449310617887	0.227	0.059	4.1408098816903e-125	4	F5
3.10716398495641e-175	2.00093637242656	0.391	0.127	1.13722201849405e-172	4	HLA-DRA
1.00837942539307e-196	1.98305162069579	0.405	0.125	3.69066869693865e-194	4	LGALS3
7.5218624219187e-79	1.93315934390279	0.243	0.091	2.75300164642224e-76	4	HLA-DMA
1.39092898105471e-128	1.52050658202392	0.484	0.215	5.09080007066024e-126	4	HLA-DPA1
3.18718871640517e-217	1.30801767822998	0.935	0.701	1.16651107020429e-214	4	RGS1
6.93307587357473e-15	1.28776104741817	0.108	0.058	2.53750576972835e-12	4	PTTG2
3.89059924911342e-67	1.23156464067238	0.293	0.13	1.42395932517551e-64	4	LAIR2
7.76707363913733e-44	1.19895863922158	0.152	0.059	2.84274895192426e-41	4	NINJ2
2.28250803821212e-100	1.17293319224397	0.559	0.304	8.35397941985637e-98	4	IL2RB
1.1529989106786e-09	1.07450213318519	0.135	0.089	4.21997601308367e-07	4	IGHM
5.26375173897859e-81	1.07046548031969	0.626	0.414	1.92653313646616e-78	4	LGALS1
5.02779009709515e-78	1.02560570708084	0.526	0.304	1.84017117553682e-75	4	PRDM1
3.46357652700174e-30	0.964028299212471	0.223	0.121	1.26766900888264e-27	4	CD79B
9.11995520618079e-93	0.95639383289763	0.854	0.748	3.33790360546217e-90	4	CD74
6.2210591841548e-66	0.811122623694986	0.72	0.527	2.27690766140066e-63	4	SELPLG
5.25936040912058e-29	0.796493344384858	0.152	0.071	1.92492590973813e-26	4	CXCR6
8.61563502424659e-177	0.688968532585943	0.997	0.983	3.15332241887425e-174	4	IL32
4.85915328085117e-51	0.565402971703191	0.676	0.479	1.77845010079153e-48	4	CD27
4.35753234736866e-64	0.541050674840703	0.95	0.886	1.59485683913693e-61	4	S100A10
1.13764289404232e-19	0.540077046052891	0.489	0.377	4.16377299219487e-17	4	ANXA5
1.77387597268862e-40	0.491105302152731	0.701	0.523	6.49238606004036e-38	4	SELL
7.21664640431164e-15	0.436825334383192	0.288	0.204	2.64129258397806e-12	4	FAS
0.0255156414665108	0.385508152791516	0.092	0.112	1	4	EGR1
0.0142531325138072	0.335205867814979	0.139	0.118	1	4	IL12RB1
2.14819016736675e-05	0.323560809985198	0.163	0.125	0.00786237601256232	4	TNFSF10
