AIM,NonNV,non,AIM_relative,NonNV_relative,non_relative,param,sample
0.00543295790983731,0.0157113206971278,0.416102005310869,0.15008431703204,0.0414152385549923,0.711967307290579,singlet_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00101971447994561,0.0169040473545456,0.389721609656613,0.0303179689425684,0.0406604582527369,0.707775000752808,singlet_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
98,1503,1778,0.208067940552017,0.171087080250427,0.0205155424272494,0_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00839387603905247,0.114029099287451,0.0278502911092406,0.323855133193655,0.273987604268605,0.0499200444969756,0_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00811611628805772,0.0997122858247091,0.0112509125263022,0.240152477763659,0.2322,0.02096,0_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00911851784024661,0.115778469615115,0.0514375972896255,0.251897133220911,0.305193499074745,0.088011802799248,0_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.0103297905854653,0.120002984530185,0.0388320538541891,0.307123490263742,0.288651364986938,0.070523050980156,0_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
40,699,1417,0.0849256900212314,0.0795674445076835,0.0163501257701982,green_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00144100043831238,0.0189269492294624,0.0123619606915251,0.0555971266087998,0.0454774220606738,0.0221581033164152,green_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00133121484089835,0.0128397818525358,0.00154592691201099,0.0393900889453621,0.0299,0.00288,green_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00150322009583982,0.0190306138021549,0.00811891462930744,0.0415261382799325,0.0501649368412583,0.0138917902653019,green_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00552138084263236,0.0620699374906733,0.063321782096135,0.164160709884151,0.149301054898598,0.114998946068837,green_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
4,60,17,0.00849256900212314,0.00682982356289129,0.000196155355041193,invgreen_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000585709464832219,0.0117277653438425,0.00194913249058404,0.0225980245435498,0.0281793187007782,0.0034937078495446,invgreen_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000558251384892859,0.0114656245974149,0.00210417829690385,0.0165184243964422,0.0267,0.00392,invgreen_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.0005646613557977,0.0111482464975735,0.0019152702743949,0.0155986509274874,0.0293869176924934,0.00327710465844997,invgreen_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000240420487141649,0.00533070252524415,0.000538873505662317,0.00714813901897954,0.0128223024308533,0.000978650365864676,invgreen_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
35,713,1850,0.0743099787685775,0.0811610700056915,0.0213463180486004,brown_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00176100726512469,0.0162660439786352,0.0188105831106215,0.0679437294223287,0.0390838342886435,0.0337168879927692,brown_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00128827242667583,0.00553957143470606,0.000858848284450553,0.0381194409148666,0.0129,0.0016,brown_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00590605255928944,0.039823886701462,0.0649665781521838,0.163153456998314,0.104976265186258,0.111160434510132,brown_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00121868315895939,0.00673177363996617,0.00248710848767223,0.0362336701996549,0.0161923943605799,0.00451684784245235,brown_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
6,78,10,0.0127388535031847,0.00887877063175868,0.000115385502965407,invbrown_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00179591710077694,0.0189482830179165,0.000640013653624611,0.0692906315474409,0.0455286826040356,0.00114718765208927,invbrown_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00206123588268133,0.022544767466827,0.000858848284450552,0.0609911054637866,0.0525,0.0016,invbrown_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00136587003632146,0.0119799774135458,0.000206025089277539,0.0377318718381113,0.0315793708262934,0.000352517234175893,invbrown_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00212233257614697,0.0234451426771236,0.000887068693936431,0.0631008134089227,0.0563942010489162,0.00161100906380801,invbrown_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
12,120,90,0.0254777070063694,0.0136596471257826,0.00103846952668867,yellow_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00103177958705543,0.00931898668383714,0.00196076910246812,0.0398084405866507,0.0223915373502959,0.00351456580685532,yellow_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00292008416713188,0.0206982436552583,0.0100055825138489,0.0864040660736976,0.0482,0.01864,yellow_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00238836492384702,0.0180767939443885,0.00744742544943992,0.0659780775716695,0.0476506557245152,0.0127428452057656,yellow_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.0011191988194525,0.00908623634162922,0.00166636268674039,0.0332758195711117,0.0218557441123098,0.00302628805444307,yellow_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
29,588,965,0.0615711252653928,0.0669322709163347,0.0111347010361618,invyellow_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00215277319855551,0.0409376006082069,0.0234264391579748,0.0830589643819216,0.0983643226618202,0.0419905443926858,invyellow_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000815905870228024,0.0137845149654314,0.000343539313780221,0.0241423125794155,0.0321,0.000640000000000001,invyellow_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00108353935842261,0.0170771907334493,0.00221286207001801,0.0299325463743676,0.0450156891141685,0.00378629621892626,invyellow_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00253685065742568,0.0431679129843644,0.026628641541344,0.0754251910278531,0.103834725905837,0.0483603842331898,invyellow_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
54,952,1081,0.114649681528662,0.108366533864542,0.0124731728705605,turquoise_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00378771716826928,0.0580511778190662,0.0153719642988747,0.146138880574678,0.139484598536744,0.0275533616074532,turquoise_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.0136127453085412,0.185511229441319,0.133250311332503,0.40279542566709,0.432,0.24824,turquoise_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00432652687482831,0.0526966395018771,0.0154824039312639,0.119519392917369,0.138909003137823,0.0264910173386255,turquoise_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.0048996037207143,0.0594170217704896,0.0137288388519507,0.145674143455755,0.142919815741719,0.024933000090337,turquoise_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
31,524,357,0.0658174097664544,0.059647125782584,0.00411926245586504,invturquoise_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00228465479990846,0.0334901690023933,0.0106339238267386,0.0881472612990123,0.0804697329791696,0.0190606966557742,invturquoise_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000343539313780221,0.00317773865246704,0,0.0101651842439644,0.0074,0,invturquoise_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00241888715929555,0.0359628239172237,0.0114153160577481,0.0668212478920742,0.0947984552256819,0.0195320660121162,invturquoise_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00231301089353518,0.0344796140007627,0.0110344713236391,0.0687700271136308,0.0829361676670588,0.0200397482610136,invturquoise_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
8,216,209,0.0169851380042463,0.0245873648264087,0.00241155701197702,blue_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000861109279422203,0.0649070816541056,0.0359028265330266,0.0332235857527686,0.155957873153455,0.0643537509559897,blue_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00034353931378022,0.0324644651522309,0.00150298449778847,0.0101651842439644,0.0756,0.0028,blue_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000389158501968684,0.0342001648200714,0.00441809358117388,0.0107504215851602,0.0901520637219407,0.00755953624399415,blue_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000298453018520668,0.0259405415264214,0.00102800484157119,0.00887355188562977,0.0623965541308553,0.0018669637748803,blue_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
11,48,9,0.0233545647558386,0.00546385885031303,0.000103846952668867,invblue_unique,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.000766076949035519,0.00408251133599941,0.000168730872319215,0.0295570188566298,0.00980940397968218,0.000302440381005353,invblue_P1,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00167475415467858,0.00803023145961266,0.000815905870228025,0.0495552731893266,0.0187,0.00152,invblue_P2,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00170161462625523,0.00787473674571926,0.00071727253304032,0.0470067453625633,0.020757904899831,0.00122728222268644,invblue_P3,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
0.00201455787501451,0.00916084959625939,0.000754422907927244,0.059896475228001,0.022035216463597,0.00137011051221055,invblue_P4,NaraCOVID_CD4_002_TCR.wgcna.aim.csv
137,5990,140272,0.368279569892473,0.52046224693718,0.972962474856073,singlet_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000859565393016653,0.0465122511998499,0.646668849082141,0.0613136692612317,0.157954959171998,0.935147196429857,singlet_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0,0.0173509421451069,0.575012432999944,0,0.0530674328206861,0.883961943594971,singlet_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00739630101186089,0.0265027139315151,0.561582791663875,0.254760530871321,0.0859712523435589,0.847424635024964,singlet_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000325896957307499,0.0219980446182562,0.609634699137854,0.0217821782178218,0.0735330527358257,0.888836094252824,singlet_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
56,1294,696,0.150537634408602,0.112433747501955,0.00482763404314351,0_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00341145997852044,0.0512503900589061,0.0105559990581154,0.243342892257272,0.174045612940136,0.0152650200156138,0_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00408907553738189,0.0339282754047632,0.00149195999336906,0.181372549019608,0.103768801757647,0.00229357798165138,0_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00468236949674998,0.0619681029283656,0.0219627420759901,0.161281015579919,0.201016221503682,0.0331416292738419,0_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00450330341006725,0.0566764435753859,0.0160430183983646,0.300990099009901,0.189452834860114,0.023390423532969,0_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
25,898,859,0.0672043010752688,0.0780258927795638,0.00595824374002913,green_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000545603868618588,0.0323533522093128,0.00687843754367223,0.0389184760344121,0.109871534820825,0.00994690187089237,green_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000110515555064375,0.0243134221141625,0.000386804442725313,0.00490196078431371,0.0743620077742099,0.000594631328576283,green_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000502579910205723,0.0299537626482611,0.00393687596327816,0.0173110213502597,0.097165991902834,0.0059407192062188,green_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00214795721861761,0.0907326756140195,0.0456107605249904,0.143564356435644,0.303292894280762,0.0664996436362066,green_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
3,34,1,0.00806451612903226,0.00295420974889217,6.93625580911424e-06,invgreen_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000430739896277833,0.0216537731857714,8.99767783335918e-05,0.0307251126587464,0.0735359130389557,0.00013011533201557,invgreen_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000552577775321877,0.0208874399071669,0.000110515555064375,0.0245098039215687,0.0638837248605713,0.000169894665307509,invgreen_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000393687596327817,0.0199691750988407,9.21396502043825e-05,0.0135603000577034,0.0647773279352226,0.000139038109081716,invgreen_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
8.88809883565905e-05,0.0127247948330519,2.96269961188635e-05,0.00594059405940594,0.042535281010151,4.31956113258893e-05,invgreen_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
51,1339,1567,0.137096774193548,0.116343730993136,0.010869112852882,brown_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00125776049713127,0.0206448846287118,0.0135730927315993,0.0897173289635395,0.0701097415093358,0.0196280362551146,brown_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000442062220257501,0.00160247554843344,0.000497319997789688,0.0196078431372549,0.00490113233057292,0.000764525993883792,brown_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00628224887757153,0.0579474636467198,0.0635093479863298,0.216387766878246,0.187973806483167,0.0958351766415977,brown_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000814742393268746,0.00281456463129203,0.00210351672443931,0.0544554455445544,0.00940826937360733,0.00306688840413814,brown_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
1,17,1,0.00268817204301075,0.00147710487444609,6.93625580911424e-06,invbrown_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000130179168652856,0.0205510790513001,4.97743880143274e-05,0.00928581182575446,0.0697911790710978,7.19786943064854e-05,invbrown_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000165773332596563,0.023871359893905,0.000110515555064375,0.00735294117647059,0.0730099712692242,0.000169894665307509,invbrown_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
8.37633183676205e-05,0.0164427393955639,2.51289955102861e-05,0.00288517022504328,0.053338043094313,3.79194842950135e-05,invbrown_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000148134980594318,0.0237608508873286,0.000133321482534886,0.00990099009900993,0.0794256003961378,0.000194380250966502,invbrown_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
13,109,20,0.0349462365591398,0.0094708489008602,0.000138725116182285,yellow_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000916997379187032,0.00640749525707514,0.000436483094894871,0.0654103509490646,0.0217597649139231,0.000631197780841487,yellow_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00265237332154501,0.0185113554732829,0.00281814665414157,0.117647058823529,0.0566165286462734,0.00433231396534149,yellow_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00237050190980366,0.0147423440327012,0.00196006164980232,0.0816503173687248,0.0478221884085537,0.00295771977501106,yellow_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000859182887447042,0.0049921488460285,0.00041477794566409,0.0574257425742574,0.0166872988363456,0.000604738558562451,yellow_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
2,328,144,0.00537634408602151,0.0284994352246068,0.000998820836512451,invyellow_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
9.18911778726044e-05,0.0174114638073195,0.00370053430891134,0.00655469070053257,0.0591290893015031,0.00535133908055523,invyellow_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0,0.00386804442725313,0,0,0.0118303194186243,0,invyellow_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
3.35053273470482e-05,0.00592206660859077,0.000360182268980768,0.00115406809001731,0.0192103904572997,0.000543512608228528,invyellow_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.000118507984475454,0.0198797143957574,0.00545136728587088,0.00792079207920792,0.0664520921020055,0.00794799248396363,invyellow_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
56,915,498,0.150537634408602,0.0795029976540099,0.00345425539293889,turquoise_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00444523572958724,0.0406752470054005,0.00557473145760466,0.317083162638263,0.138132573984501,0.00806161376232635,turquoise_P1,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.0142012488257722,0.175609216997292,0.0699563463557495,0.629901960784314,0.537096501605543,0.107543323139653,turquoise_P2,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00512631508409837,0.0402063928164578,0.00572103464450848,0.176572417772649,0.130424150205146,0.00863300259116476,turquoise_P3,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
0.00411815246052203,0.0365300862145587,0.00365893402067964,0.275247524752475,0.122109433027977,0.00533465799874733,turquoise_P4,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
25,397,70,0.0672043010752688,0.0344947432444174,0.000485537906637997,invturquoise_unique,NaraCOVID_CD4_003_TCR.wgcna.aim.csv
