AIM,NonNV,non,AIM_relative,NonNV_relative,non_relative,param,sample
0.00106451353739857,0.0308508074234755,0.00192817546396722,0.0216636010627427,0.0466083051387477,0.00667315445572084,invblue_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00157508662976464,0.0389271409927546,0.00245263489491922,0.0406032482598609,0.0573930929237302,0.00866799204771372,invblue_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
2,32,3,0.0170940170940171,0.0187683284457478,0.000128949065119278,yellow_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00189922328316764,0.0158617889373518,0.000314354198593265,0.0386769805281408,0.0212956775577674,0.0015255530129672,yellow_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00172416270348712,0.0106107846377103,0.00021552033793589,0.0547695116385212,0.0201193265406201,0.000488567520031268,yellow_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00104442837631558,0.00658793283522134,0,0.0212548538728796,0.00995281515983675,0,yellow_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00162008910490077,0.0108230952702399,0.00018000990054453,0.0417633410672854,0.0159572703446903,0.000636182902584494,yellow_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
5,44,50,0.0427350427350427,0.0258064516129032,0.0021491510853213,invyellow_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000523923664322108,0.0033793076348776,0.00108714160346837,0.010669511869832,0.0045369816762213,0.00527587083651157,invyellow_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00173134671475165,0.011013089268524,0.00348424546329689,0.0549977179370152,0.0208821446085109,0.0078985082405055,invyellow_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00460954446854663,0.0170623443400016,0.00931951474250823,0.0938074800735743,0.025777184385004,0.0322535798693174,invyellow_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.0029251608838486,0.0107780927951037,0.00427523513793259,0.0754060324825984,0.0158909199482467,0.0151093439363817,invyellow_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
5,100,84,0.0427350427350427,0.0586510263929619,0.00361057382333978,green_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000681100763618741,0.015652219471623,0.00123122061115695,0.0138703654307815,0.0210143143530405,0.00597508263412154,green_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00145117027543499,0.0363295449647265,0.0100001436802253,0.0460976722957554,0.0688851958807825,0.0226695329294508,green_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000301277416244878,0.0152747650036153,0.00239013416887603,0.00613120784794605,0.0230765729544386,0.00827193104407062,green_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000270014850816795,0.015278340308717,0.00090004950272265,0.00696055684454757,0.0225259595926086,0.00318091451292247,green_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
2,34,6,0.0170940170940171,0.019941348973607,0.000257898130238556,invgreen_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000733493130050952,0.143306220283705,0.000576316030754318,0.0149373166177647,0.192399676432315,0.00279684719043986,invgreen_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000186784292877772,0.0703961263811262,0,0.00593336376083981,0.133479540129679,0,invgreen_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000713023218446212,0.132130232184462,0.000461958704908813,0.014510525240139,0.199617666246909,0.00159877658834978,invgreen_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000742540839746186,0.129584627154494,0.000517528464065523,0.0191415313225058,0.1910559665594,0.00182902584493042,invgreen_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
7,56,43,0.0598290598290598,0.0328445747800587,0.00184826993337632,brown_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00235765648944949,0.0176824236708712,0.00128361297758917,0.0480128034142439,0.0237400203988323,0.00622934146961607,brown_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00183192287245507,0.0135562292561675,0.00042385666460725,0.0581926061159289,0.0257042445376778,0.000960849456061494,brown_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.0104041134409898,0.0286916526070539,0.011177392142685,0.21173104434907,0.0433463306580086,0.0386834422355067,brown_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00238513118221502,0.0155258539219657,0.0015975878673327,0.0614849187935035,0.0228908867730485,0.00564612326043738,brown_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
2,19,7,0.0170940170940171,0.0111436950146628,0.000300881151944982,invbrown_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000157177099296633,0.00650975152920219,0.000668002672010688,0.00320085356094959,0.00873984454682938,0.0032418001525553,invbrown_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000251440394258538,0.00760068391787238,0.000761505194040145,0.00798722044728434,0.0144118127826513,0.00172627190411048,invbrown_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0,0.00407728769984735,0.000160681288663935,0,0.00615982157758189,0.000556096204643403,invbrown_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000157508662976464,0.00690787993339634,0.000585032176769722,0.00406032482598608,0.0101847858540955,0.0020675944333996,invbrown_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
6,86,89,0.0512820512820513,0.0504398826979472,0.00382548893187191,red_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00144079007688579,0.0225418156574587,0.000877572137739531,0.0293411576420378,0.0302641297084374,0.00425883549453343,red_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00121409790370551,0.0161999454015144,0.0010416816333568,0.0385668644454587,0.0307170489838174,0.00236140968015113,red_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.0017373664336788,0.061882381296698,0.00607576122760504,0.0353566319231556,0.0934897058154177,0.0210273877380787,red_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00231762746951082,0.0775392646595563,0.0126006930381171,0.0597447795823666,0.114321733072355,0.0445328031809145,red_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
11,96,84,0.094017094017094,0.0563049853372434,0.00361057382333978,invred_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00234455839784143,0.0435904488715994,0.00488558816980366,0.047746065617498,0.0585235465831956,0.0237096364098652,invred_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.0019612350752166,0.043592580353166,0.00531616833575195,0.0623003194888179,0.0826567863564541,0.0120513321607713,invred_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00116493934281353,0.0327086848236523,0.00118502450389652,0.023707337012058,0.0494151203896163,0.0041012095092451,invred_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000157508662976464,0.0229287610818595,0.00018000990054453,0.00406032482598608,0.0338055269880237,0.000636182902584494,invred_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
8,94,81,0.0683760683760684,0.0551319648093842,0.0034816247582205,turquoise_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00649665343759414,0.0255150824524867,0.00209569465728843,0.132301947185916,0.0342559701755003,0.0101703534197813,turquoise_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00465523929941522,0.0183192287245506,0.00132185807267346,0.147877681424007,0.0347354655914564,0.00299654745619178,turquoise_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00436852253555074,0.017273238531373,0.000562384510323773,0.0889025137952177,0.0260957958459134,0.00194633671625191,turquoise_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00780792943611898,0.0408622474236083,0.0102830655686063,0.201276102088167,0.0602461599708058,0.0363419483101392,turquoise_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
4,56,18,0.0341880341880342,0.0328445747800587,0.000773694390715667,invturquoise_unique,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00124431870276501,0.0124955793940823,0.000903768320955636,0.0253400906908509,0.0167762810818415,0.0043859649122807,invturquoise_P1,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00137214615152517,0.0176511156769494,0.00161640253451918,0.0435874030123231,0.0334686427287092,0.00366425640023451,invturquoise_P2,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.00205872901100667,0.0205872901100667,0.00193821804450872,0.0418965869609647,0.0311025473744898,0.00670791046851105,invturquoise_P3,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
0.000315017325952927,0.00616533909365015,9.0004950272265e-05,0.00812064965197215,0.00909000431277576,0.000318091451292247,invturquoise_P4,NaraCOVID_CD8_001_TCR.wgcna.aim.csv
7,546,11640,0.12962962962963,0.310580204778157,0.928599920223375,singlet_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
9.45268929010303e-05,0.00951570721870372,0.137127012635095,0.00251889168765743,0.0124979308061579,0.681917894077092,singlet_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
6.52247645386e-05,0.0110686425422004,0.178441910824702,0.00110987791342952,0.015570092943454,0.774684978054651,singlet_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00845175156203241,0.0201862649968714,0.28906441286625,0.0752219531880549,0.0425011933174224,0.700448272831151,singlet_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00655455508474576,0.106020480225989,0,0.00857217075071434,0.626499739175796,singlet_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
5,347,310,0.0925925925925926,0.197383390216155,0.0247307538891105,0_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00825534864668998,0.115921479660964,0.00649084664587075,0.219983207388749,0.152251282900182,0.0322782826700094,0_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0313144094549819,0.153636932870672,0.0150408307026012,0.532852386237514,0.216118762099623,0.0652980319977347,0_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0116256925992764,0.100740888522122,0.0112629564807342,0.103470540758676,0.212105011933174,0.0272919047200492,0_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0353548728813559,0.180724752824859,0.010791843220339,0.534534534534534,0.236355239991918,0.0637715179968701,0_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
7,209,192,0.12962962962963,0.118885096700796,0.0153171120861588,blue_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00904307275419857,0.0944638749724297,0.040646563947443,0.240973971452561,0.124068862771064,0.202130993418991,blue_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00356127214380756,0.0334603042083018,0.0051201440162801,0.0605993340732519,0.047068106540907,0.0222285147954127,blue_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00325555666391592,0.0309504593146101,0.00640229249226919,0.0289749798224374,0.0651646778042959,0.015513755823152,blue_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00333245056497175,0.0235699152542373,0.00242761299435028,0.0503837170503838,0.0308251796692354,0.0143453312467397,blue_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
3,40,23,0.0555555555555556,0.0227531285551763,0.0018348623853211,invblue_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.000882251000409616,0.000850742036109273,0,0.00115874855156431,0.00423064869946725,invblue_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00026742153460826,0.00598111090818962,0.00581804899684312,0.00455049944506104,0.0084135387325559,0.0252583887866346,invblue_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000172299656307528,0.00457047509363126,0.00383593445358338,0.00153349475383374,0.00962291169451073,0.00929506899885733,invblue_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00022069209039548,0.00684145480225988,0.00765801553672316,0.00333667000333667,0.00894738361185672,0.0452529994783516,invblue_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
3,54,6,0.0555555555555556,0.0307167235494881,0.000478659752692461,yellow_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00469483568075117,0.275451365913602,0.00245769921542679,0.125104953820319,0.361777851349114,0.0122218740206832,yellow_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00348300242636124,0.207936549349057,0.00118709071460252,0.0592674805771365,0.292501215696709,0.00515361744301288,yellow_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0017774069808566,0.112656770016232,0.000516898968922583,0.015819209039548,0.237193317422434,0.00125252702821482,yellow_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0038621115819209,0.203698799435028,0.00119173728813559,0.0583917250583917,0.266401131411089,0.00704225352112676,yellow_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
3,33,43,0.0555555555555556,0.0187713310580205,0.00343039489429597,invyellow_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
6.30179286006869e-05,0.000567161357406183,0,0.00167926112510495,0.000744909783148486,0,invyellow_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0003913485872316,0.00249158600537452,0.00127840538495656,0.00665926748057713,0.00350487654943986,0.00555004955401388,invyellow_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00118796078822559,0.00574029907592974,0.00790764738421916,0.0105730427764326,0.0120859188544153,0.0191614661158478,invyellow_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000264830508474576,0.00253795903954802,0.0028027895480226,0.004004004004004,0.00331919069472104,0.0165623369848722,invyellow_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
5,89,61,0.0925925925925926,0.0506257110352673,0.00486637415237335,green_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00201657371522198,0.0639631975296972,0.000504143428805496,0.0537363560033586,0.0840092699884125,0.00250705108116578,green_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00637898197187508,0.101000547888022,0.0114339012236166,0.108546059933407,0.142075951225331,0.0496389636131955,green_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0016595177423304,0.0396651945625856,0.00215827990532587,0.0147699757869249,0.0835131264916469,0.00522984969675662,green_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00209657485875707,0.0557688912429379,0.000838629943502824,0.0316983650316984,0.0729356077005225,0.00495565988523735,green_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,13,4,0,0.00739476678043231,0.000319106501794974,invgreen_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00258373507262816,0.000409616535904465,0,0.00339347790100977,0.0020369790034472,invgreen_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00096532651517128,4.565733517702e-05,0,0.00135791028617042,0.000198216055500496,invgreen_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00230337435274274,0.000262983685943069,0,0.00484964200477327,0.000637250593302276,invgreen_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00262623587570621,0.000353107344632768,0,0.00343464080584177,0.00208659363588941,invgreen_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
5,25,26,0.0925925925925926,0.0142207053469852,0.00207419226166733,brown_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00245769921542679,0.000220562750102404,0,0.00322794239364344,0.00109683484801003,brown_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.001956742936158,0.00020219677006966,0,0.00275252085034544,0.000877813960073623,brown_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.0756848911338224,0.0351037878719179,0.0820418416112739,0.673607748184019,0.073909307875895,0.198800210951921,brown_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00425935734463276,0.00271451271186441,0.00278072033898305,0.0643977310643977,0.00355009091696251,0.0164319248826291,brown_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
3,21,7,0.0555555555555556,0.0119453924914676,0.000558436378141205,invbrown_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00614424803856697,0.0805054037873775,0.000630179286006869,0.163727959697733,0.105735805330243,0.00313381385145723,invbrown_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00752041535130058,0.0822353831302669,0.00087401184481724,0.127968923418424,0.115679276270518,0.00379442163386663,invbrown_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00347319833504122,0.0359924913623462,0.000154162850380419,0.0309120258272801,0.0757804295942721,0.000373560692625472,invbrown_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00666490112994351,0.0788974223163842,0.000816560734463276,0.100767434100768,0.103183536814154,0.00482524778299426,invbrown_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
2,96,94,0.037037037037037,0.0546075085324232,0.00749900279218189,red_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0,0.00664839146737247,0.000315089643003434,0,0.00873199801357392,0.00156690692572861,red_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00021524172297738,0.0101881082209293,0.00149364710793394,0.00366259711431742,0.0143314585607986,0.00648449667280193,red_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000317394103724393,0.0196512292220217,0.00537756295738758,0.00282485875706215,0.0413747016706444,0.0130306759251121,red_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000684145480225989,0.0436749646892655,0.016309145480226,0.0103436770103437,0.0571189424769821,0.0963745435576422,red_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
4,90,46,0.0740740740740741,0.0511945392491468,0.0036697247706422,invred_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00148092132211614,0.0317925449790465,0.00645933768157041,0.0394626364399664,0.0417563317331568,0.0321215919774365,invred_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00135015262594902,0.0299773017819406,0.00581804899684312,0.0229744728079911,0.0421686194272921,0.0252583887866346,invred_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00084336147561053,0.0152258485758073,0.00141467086231444,0.00750605326876513,0.0320572792362768,0.00342796870879845,invred_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000154484463276836,0.00792284604519774,0.000176553672316384,0.00233566900233567,0.0103616474730857,0.00104329681794471,invred_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
6,166,79,0.111111111111111,0.0944254835039818,0.00630235341045074,turquoise_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00541954185965907,0.0727226896051927,0.00431672810914705,0.144416456759026,0.0955139877503724,0.021466624882482,turquoise_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00372433405515406,0.0647551462339221,0.0028698896396984,0.0633740288568257,0.0910900900074318,0.012459294917174,turquoise_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00327369346984302,0.0462488551141259,0.00151442329491353,0.029136400322841,0.0973747016706444,0.00366968445108552,turquoise_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00902630649717514,0.147819562146893,0.0166401836158192,0.13646980313647,0.193321211071666,0.0983307250912885,turquoise_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
1,29,4,0.0185185185185185,0.0164960182025028,0.000319106501794974,invturquoise_unique,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000315089643003434,0.00390711157324259,0.000661688250307212,0.00839630562552475,0.00513160072835623,0.00329050454403008,invturquoise_P1,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00049570821049336,0.00523754859244958,0.0007174724099246,0.00843507214206436,0.00736758080942463,0.0031148237292935,invturquoise_P2,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.000634788207448786,0.00592166713520082,0.000770814251902098,0.00564971751412429,0.0124677804295943,0.00186780346312736,invturquoise_P3,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
0.00022069209039548,0.00128001412429379,0.000419314971751412,0.00333667000333667,0.00167402661125061,0.00247782994261867,invturquoise_P4,NaraCOVID_CD8_002_TCR.wgcna.aim.csv
20,528,75834,0.210526315789474,0.379310344827586,0.989832012843773,singlet_unique,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000154356983109916,0.00706268951607371,0.428889452958852,0.00450180072028812,0.0139638662073082,0.932512454879031,singlet_P1,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
7.25944029715308e-05,0.00261339850697511,0.592382427314854,0.00243506493506493,0.00726001613336918,0.970774263904035,singlet_P2,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00541403354833892,0.00311773656059517,0.492154318625209,0.19443513241703,0.00687766406523485,0.94856340967562,singlet_P3,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0,0.00169334021683015,0.424945792462571,0,0.00324033825970126,0.966103286384977,singlet_P4,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
14,163,171,0.147368421052632,0.117097701149425,0.00223199718063514,0_unique,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00628404429016369,0.0218020663254806,0.00364625495657424,0.18327330932373,0.0431055529935166,0.00792786611377942,0_P1,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00339983787250003,0.0175920436534343,0.00434356511112993,0.114042207792208,0.0488706641570315,0.00711807276692773,0_P2,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00418187418906178,0.0200785968318569,0.00454592127248457,0.150184378142809,0.0442929802524556,0.00876167173416332,0_P3,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00472896231285493,0.0157769747031492,0.00241610738255034,0.125893347993403,0.030190468663558,0.00549295774647887,0_P4,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
6,84,53,0.0631578947368421,0.0603448275862069,0.000691788599845979,blue_unique,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00128973834776285,0.03253502188439,0.0181901129207086,0.0376150460184074,0.0643260179583865,0.0395498344321471,blue_P1,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000344823414114772,0.0166241182804806,0.00114336184680161,0.0115665584415584,0.0461817692928207,0.00187369882026371,blue_P2,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000504065192431555,0.0195465280176236,0.00101746492546369,0.0181025812939993,0.0431192471634783,0.00196103125056222,blue_P3,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000144553433144037,0.0142694889003614,4.13009808982963e-05,0.00384826827927433,0.0273057772860191,9.38967136150234e-05,blue_P4,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
3,6,1,0.0315789473684211,0.00431034482758621,1.30526150914336e-05,invblue_unique,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000463070949329748,0.000161217293470357,4.11618621626442e-05,0.0135054021608644,0.000318747795892901,8.94961367500968e-05,invblue_P1,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000701745895391465,0.000744092630458191,6.654486939057e-05,0.023538961038961,0.00206708792686206,0.000109051254089422,invblue_P2,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000634748760839736,0.000588076057836814,5.60072436035061e-05,0.0227958431109621,0.00129728394044849,0.000107946674342875,invblue_P3,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000702116675271037,0.000702116675271038,6.19514713474445e-05,0.0186915887850467,0.00134355488816881,0.000140845070422535,invblue_P4,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
2,19,0,0.0210526315789474,0.0136494252873563,0,yellow_unique,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00146467626195409,0.00724791789580561,0,0.0427170868347339,0.0143300870791851,0,yellow_P1,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.00126435251842083,0.00520259887962638,0,0.0424107142857142,0.0144528098951331,0,yellow_P2,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000961457681860188,0.003099067479394,0,0.0345289976533691,0.00683648044807776,0,yellow_P3,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.001115126484254,0.00454310789881259,0,0.0296866410115449,0.00869359045285702,0,yellow_P4,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
2,13,12,0.0210526315789474,0.00933908045977012,0.000156631381097203,invyellow_unique,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
0.000233250552254984,0.000713472277485833,0,0.00680272108843539,0.00141062854352603,0,invyellow_P1,NaraCOVID_CD8_003_TCR.wgcna.aim.csv
